,especie_id,nome_vernaculo,id,wa_id,tipo,autor,perfil,data,questionada,local,municipio_id,comentarios,likes,views,grande,por,local_nome,local_tipo,enviado,acao,assunto,sexo,idade,observacoes,camera
1667,20,quero-quero,19094,4495139,F,Frank Sautter,8692835fbca86a8,2021-09-13,0,Curitiba/PR,0,0,0,0,,Por,Parque Bacacheri,Parque Urbano,,, Ave, Indeterminado, Adulto,  No Tanque do Bacacheri., Canon EOS RP
1668,20,quero-quero,19009,4462053,F,Marco Aurélio de Queiroz,68508ae505446bc,2020-01-06,0,Curitiba/PR,0,0,0,0,,Por,Bairro Jardim Botânico,Bairro,, Outra Ação, Ave, Indeterminado, Adulto,"  Local do registro: Jardim Botânico Municipal de Curitiba, Bairro Jardim Botânico, Curitiba/PR", SM-A750G
1669,21,pintassilgo,16035,3606029,F,Wellinton de Souza,2a80c72519b9d39,2019-11-14,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Macho, Jovem,"  Quintal de casa :)

Comendo sementinhas de Dente-de-leão (Taraxacum officinale).", Canon EOS REBEL T5
1670,21,pintassilgo,16301,3773488,F,Maria C. Rolim,01981dcfece0d31,2020-03-25,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Macho, Adulto,  Aparece no quintal na época de sementes da alfavaca anisada., NIKON D7200
1671,21,pintassilgo,16565,3864864,F,Roberto Cirino,cirino,2020-06-25,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Macho, Adulto,, NIKON D7100
1672,21,pintassilgo,16607,3893938,F,Danielle Garcia,DaniGarcia,2020-07-18,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,  Na Praça Tsunessaburo Makiguti - Jardim das Americas, NIKON D3000
1673,21,pintassilgo,16698,3960174,F,Jose Dresch,1799087a76dec20,2020-07-29,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando," Ave, Bando", Indeterminado, Indeterminada,, ILCE-6300
1674,21,pintassilgo,16999,4047425,F,Paulo Cunha Pereira,f346b88d6f611c8,2020-08-06,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,  Em casa., Canon EOS 7D Mark II
1675,21,pintassilgo,17304,4130077,F,Jose Dresch,1799087a76dec20,2020-10-09,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, ILCE-6300
1676,21,pintassilgo,18351,4315453,F,Paulo Cunha Pereira,f346b88d6f611c8,2021-05-09,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Macho, Jovem,  Em casa. Esse bichinho gosta muito do Amaranto!, Canon EOS 7D Mark II
1677,21,pintassilgo,18390,4319634,F,Tiago Dutra,cb2410d83fcd19b,2021-05-22,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Macho, Jovem,, Canon PowerShot SX60 HS
1678,21,pintassilgo,18396,4322162,F,Tiago Dutra,cb2410d83fcd19b,2021-05-24,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, Canon EOS REBEL T2i
1679,21,pintassilgo,18403,4323792,F,Rafael Celia,0ca98455a8370c9,2021-05-22,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, COOLPIX L820
1680,21,pintassilgo,18469,4334431,F,Elisabete Neivert,bafba3a503dc532,2021-05-28,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, Canon PowerShot SX530 HS
1681,21,pintassilgo,18478,4338431,F,Amanda Deuner,f9ead3eb543ea2f,2021-06-05,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Macho, Jovem,  Agradecimento ao amigo Rafael Celia que me levou até o local., Canon PowerShot SX60 HS
1682,21,pintassilgo,18713,4380792,F,Daiane Daneluz,3c21a3a7b2aba82,2021-07-05,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Fêmea, Adulto,, Canon PowerShot SX60 HS
1683,21,pintassilgo,19008,4459615,F,Cauã Menezes,cauaum,2021-08-24,0,Curitiba/PR,0,0,0,0,,Por,,,,, Bando,,,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
1684,21,pintassilgo,19995,4724819,F,Roberto Cirino,cirino,2022-02-06,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Fêmea, Adulto,, NIKON D7100
1685,21,pintassilgo,20358,4804281,F,Maria C. Rolim,01981dcfece0d31,2022-04-17,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,  No quintal alimentando-se das sementes da alfavaca-anizada., NIKON D7200
1686,21,pintassilgo,20453,4840744,F,Paulo Cunha Pereira,f346b88d6f611c8,2022-05-16,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Jovem,  Em casa., Canon EOS 7D Mark II
1687,21,pintassilgo,20605,4876914,F,Cauã Menezes,cauaum,2022-06-13,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
1688,21,pintassilgo,20662,4882040,F,Karen Asano,718854365577eb4,2022-06-13,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, Canon EOS Rebel T7
1689,21,pintassilgo,21579,5070177,F,Mitzi Skarbek,e135bcd3231949f,2021-09-13,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Jovem,,
1690,21,pintassilgo,21608,5075738,F,Mitzi Skarbek,e135bcd3231949f,2019-10-21,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,,
1691,21,pintassilgo,21674,5087535,F,Mitzi Skarbek,e135bcd3231949f,2020-10-19,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Fêmea, Adulto,,
1692,21,pintassilgo,22118,5152303,F,Pedro Behne,ballesteros,2022-11-13,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave,,,, Canon EOS Rebel T6
1693,21,pintassilgo,22398,5202176,F,Rodrigo S. Rodrigues,a43cdb0f5d9a167,2022-12-29,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Fêmea, Adulto,, NIKON D5100
1694,21,pintassilgo,22417,5204473,F,Anderson Branco,cc74baaf89af4b3,2022-12-30,0,Curitiba/PR,0,0,0,0,,Por,Bairro Boqueirão,Bairro,, Alimentando-se/Caçando," Ave, Alimento", Macho, Adulto,"  Espécie registrada no bairro Boqueirão, se alimentando de sementes de girassol.", COOLPIX P950
1695,21,pintassilgo,22593,5239773,F,Andre Sikora,386bd9ee46b5547,2023-01-24,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Fêmea, Adulto,  Pintassilgo se alimentando de florzinhas., FinePix HS20EXR
1696,21,pintassilgo,22611,5241279,F,Andre Sikora,386bd9ee46b5547,2023-01-25,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Fêmea,,  Pintassilgo fêmea se alimentando das sementes do cardo., FinePix HS20EXR
1697,21,pintassilgo,22864,5279618,F,Lucas Gusso,fc3f1ed6c7cfb3d,2023-02-20,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Fêmea, Adulto,  Com Joseane Derengoski, NIKON D600
1698,21,pintassilgo,22925,5295844,F,Maria C. Rolim,01981dcfece0d31,2023-01-06,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Fêmea, Adulto,  No quintal. Sempre encantadores., NIKON D7200
1699,21,pintassilgo,22926,5295843,F,Maria C. Rolim,01981dcfece0d31,2023-03-06,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Macho,,  No quintal se alimentando das sementes de alfavaca-anizada., NIKON D7200
1700,21,pintassilgo,23155,5325226,F,Andre Sikora,386bd9ee46b5547,2023-03-31,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave,,,"  Segundo o identificador do app Merlin, trata-se de pintassilgos.", FinePix HS20EXR
1701,21,pintassilgo,23223,5343513,F,Jorge Tibilletti de Lara,4833e9282c2f18e,2023-04-14,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, Canon PowerShot SX50 HS
1702,21,pintassilgo,23359,5375270,F,Lucas Gusso,fc3f1ed6c7cfb3d,2023-05-07,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, NIKON D600
1703,21,pintassilgo,23484,5400234,F,Andre Sikora,386bd9ee46b5547,2023-05-26,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, FinePix HS20EXR
1704,21,pintassilgo,23495,5401130,F,Marcio P. Souza,8a63e58009dee6b,2022-07-11,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Fêmea, Adulto,, Canon EOS REBEL T5
1705,21,pintassilgo,23515,5405566,F,Galeno de Castro Jr.,edd433f48f93e12,2022-12-01,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, COOLPIX L820
1706,21,pintassilgo,23748,5442688,F,Lucas Escobar,94b00c48fad28b9,2023-03-26,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Jovem,, DSC-HX300
1707,21,pintassilgo,25102,5762406,F,Karina Fazolo,508866aa813124d,2023-11-25,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, Canon PowerShot SX510 HS
1708,21,pintassilgo,25152,5783346,F,Karina Fazolo,508866aa813124d,2023-12-06,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, Canon PowerShot SX510 HS
1709,21,pintassilgo,23237,5351684,F,Rodrigo S. Rodrigues,a43cdb0f5d9a167,2023-04-21,0,Curitiba/PR,0,0,0,0,,Por,Parque Náutico,Parque Urbano,,, Ave, Fêmea, Adulto,  Parque náutico, NIKON D3100
1710,21,pintassilgo,21456,5043101,F,Amanda Deuner,f9ead3eb543ea2f,2022-09-10,0,Curitiba/PR,0,0,0,0,,Por,Parque Passaúna,Parque Urbano,,, Ave, Macho, Jovem,  Represa Passaúna, Canon PowerShot SX60 HS
1711,22,sanhaço-cinzento,15148,3252801,F,Eduardo P. Ramos,21d48f67447d117,2019-01-10,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, COOLPIX P510
1712,22,sanhaço-cinzento,15444,3342073,F,Ricardo Todeschini,Rictod,2019-04-27,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  No meu quintal., NIKON D3400
1713,22,sanhaço-cinzento,15505,3376195,F,Cauã Menezes,cauaum,2019-06-03,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando," Ave, Bando", Indeterminado, Adulto,"  Da janela de casa. 

Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais. 
Contato: (41)99607-9663 
cauaum@gmail.com 

https://www.facebook.com/cauamenezesbirdwatching", Canon PowerShot SX540 HS
1714,22,sanhaço-cinzento,15558,3409706,F,Roseli Debiazio,rosedebiazio,2019-07-06,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,  Sanhaçu-cinzento aproveitando as ameixas da estação. Registrado feito em minha casa., Canon PowerShot SX50 HS
1715,22,sanhaço-cinzento,15638,3461433,F,Jose Dresch,1799087a76dec20,2019-02-26,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, ILCE-6300
1716,22,sanhaço-cinzento,15816,3532224,F,Gustavo Moreira,e10f66b45181772,2019-10-16,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, NIKON D3100
1717,22,sanhaço-cinzento,15899,3564101,F,Jose Dresch,1799087a76dec20,2019-10-22,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, ILCE-6300
1718,22,sanhaço-cinzento,16038,3606026,F,Wellinton de Souza,2a80c72519b9d39,2019-11-06,0,Curitiba/PR,0,0,0,0,,Por,,,, Outra Ação, Ave, Indeterminado, Adulto,"  Quintal de casa :)

Melhorando um tico meu registro de Tangara sayaca", Canon EOS REBEL T5
1719,22,sanhaço-cinzento,16227,3731187,F,Edemilson Siqueira,Edemilson,2020-03-20,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,"  Fiquei morrendo de dó. Depois que tirei a foto não o vi mais no comedouro, talvez tenha morrido.", COOLPIX P520
1720,22,sanhaço-cinzento,16244,3746155,F,Marcos Faria,b7e628c7bad5867,2020-03-21,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  No jardim da minha casa., Canon EOS 7D Mark II
1721,22,sanhaço-cinzento,16398,3800846,F,Jose Dresch,1799087a76dec20,2020-02-09,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, ILCE-6300
1722,22,sanhaço-cinzento,16488,3825831,F,Jose Dresch,1799087a76dec20,2019-12-04,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Jovem,  Jovem exibindo bela plumagem verde!, ILCE-6300
1723,22,sanhaço-cinzento,16575,3870264,F,Diomar Augusto de Quadros,diomar,2020-02-04,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Indeterminada,  Para registro, NIKON D5300
1724,22,sanhaço-cinzento,16611,3905611,F,Gustavo Moreira,e10f66b45181772,2020-08-02,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, NIKON D3100
1725,22,sanhaço-cinzento,16637,3925420,F,Maria C. Rolim,01981dcfece0d31,2020-07-23,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,  Tomando banho no quintal., NIKON D7200
1726,22,sanhaço-cinzento,16693,3960084,F,Jose Dresch,1799087a76dec20,2020-08-01,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, ILCE-6300
1727,22,sanhaço-cinzento,16887,4021369,F,Leonir Kobs,49d0d04bce22130,2020-10-15,0,Curitiba/PR,0,0,0,0,,Por,,,, Cantando, Ave, Indeterminado, Adulto,, Canon EOS REBEL T5
1728,22,sanhaço-cinzento,16893,4023737,F,Dennis Kastelijn,3fca317a90f4114,2020-10-17,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX50 HS
1729,22,sanhaço-cinzento,16901,4024994,F,Jose Dresch,1799087a76dec20,2020-09-10,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, ILCE-6300
1730,22,sanhaço-cinzento,16983,4043361,F,Maria C. Rolim,01981dcfece0d31,2019-11-11,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  No quintal., NIKON D7200
1731,22,sanhaço-cinzento,17189,4091925,F,Alfonso Perez,42b1a347b640932,2020-11-24,0,Curitiba/PR,0,0,0,0,,Por,,,, Cantando, Ave, Indeterminado, Adulto,, Canon EOS 90D
1732,22,sanhaço-cinzento,17254,4104456,F,Manuela Varchaki,23d6f712699bdc3,2020-12-02,0,Curitiba/PR,0,0,0,0,,Por,,,, Outra Ação, Ave, Indeterminado, Adulto,  Com meu pai., Canon PowerShot SX50 HS
1733,22,sanhaço-cinzento,17275,4113147,F,Leticia Mondim,6ea734f35d5485d,2020-12-08,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,, Canon EOS 7D
1734,22,sanhaço-cinzento,17349,4135601,F,Daiane Daneluz,3c21a3a7b2aba82,2020-12-27,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
1735,22,sanhaço-cinzento,17368,4137100,F,Jose Dresch,1799087a76dec20,2020-12-26,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, ILCE-6300
1736,22,sanhaço-cinzento,17392,4141727,F,Carolina Marcondes,feb31e015c8cd0c,2020-12-12,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando," Bando, Alimento",,,,
1737,22,sanhaço-cinzento,17403,4142004,F,Leandro Augusto,c64fd3ccf6d8be9,2020-12-31,0,Curitiba/PR,0,0,0,0,,Por,,,, Cantando, Ave, Indeterminado, Indeterminada,, NIKON D750
1738,22,sanhaço-cinzento,17538,4158652,F,Ricardo Todeschini,Rictod,2020-12-20,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,  Em casa, NIKON D3400
1739,22,sanhaço-cinzento,17545,4160200,F,Carolina Marcondes,feb31e015c8cd0c,2020-12-09,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,, DSC-HX200V
1740,22,sanhaço-cinzento,17553,4162130,F,Rogerio Szterling,73bacf2b7f1a544,2021-01-13,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado,,, DSC-HX400V
1741,22,sanhaço-cinzento,17565,4163423,F,Carolina Marcondes,feb31e015c8cd0c,2021-01-14,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando," Ave, Alimento", Indeterminado, Indeterminada,, DSC-HX200V
1742,22,sanhaço-cinzento,17571,4165271,F,Ricardo Todeschini,Rictod,2020-12-25,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  Esse já virou residente da minha casa, NIKON D3400
1743,22,sanhaço-cinzento,17591,4170764,F,Paulo Cunha Pereira,f346b88d6f611c8,2021-01-18,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, Canon EOS 7D Mark II
1744,22,sanhaço-cinzento,17600,4172197,F,Tiago Ingletto,c68c2aeea1ae0c8,2021-01-21,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Alimento,,,  Sanhaço aproveitando a jabuticabeira em uma feliz foto da.minha esposa.,
1745,22,sanhaço-cinzento,17663,4183988,F,Carolina Marcondes,feb31e015c8cd0c,2021-01-18,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,, DSC-HX200V
1746,22,sanhaço-cinzento,17664,4184016,F,Carolina Marcondes,feb31e015c8cd0c,2021-01-16,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando," Ave, Alimento", Indeterminado, Indeterminada,, DSC-HX200V
1747,22,sanhaço-cinzento,18080,4279478,F,Carolina Marcondes,feb31e015c8cd0c,2020-12-24,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando," Ave, Alimento", Indeterminado, Indeterminada,  Bico cheio de mamão, DSC-HX200V
1748,22,sanhaço-cinzento,18119,4288083,F,Amanda Deuner,f9ead3eb543ea2f,2021-04-24,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
1749,22,sanhaço-cinzento,18130,4288143,F,Rafael Celia,0ca98455a8370c9,2021-03-15,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, COOLPIX L820
1750,22,sanhaço-cinzento,18152,4290904,F,Amanda Deuner,f9ead3eb543ea2f,2021-04-25,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
1751,22,sanhaço-cinzento,18185,4295544,F,Tiago Dutra,cb2410d83fcd19b,2021-05-04,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
1752,22,sanhaço-cinzento,18383,4319227,F,Cauã Menezes,cauaum,2021-05-22,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
1753,22,sanhaço-cinzento,18561,4355850,F,Rafael Celia,0ca98455a8370c9,2021-06-16,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, COOLPIX L820
1754,22,sanhaço-cinzento,19087,4494247,F,Cauã Menezes,cauaum,2021-09-17,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
1755,22,sanhaço-cinzento,21552,5066793,F,Mitzi Skarbek,e135bcd3231949f,2020-10-20,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,,
1756,22,sanhaço-cinzento,19259,4548961,F,Amanda Deuner,f9ead3eb543ea2f,2021-10-17,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
1757,22,sanhaço-cinzento,19268,4553870,F,Cauã Menezes,cauaum,2021-10-18,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
1758,22,sanhaço-cinzento,19453,4629459,F,Eduardo Santana Almeida,87543fb93b54f98,2021-12-03,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Mi A1
1759,22,sanhaço-cinzento,19510,4655263,F,Gean Vidal,2c5e583e2580893,2021-11-22,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, DSC-H400
1760,22,sanhaço-cinzento,19629,4675900,F,Sergio Porto,Srporto,2022-01-02,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon EOS 7D Mark II
1761,22,sanhaço-cinzento,19664,4675931,F,Sergio Porto,Srporto,2022-01-03,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon EOS 7D Mark II
1762,22,sanhaço-cinzento,20222,4755168,F,Cauã Menezes,cauaum,2022-03-04,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", Canon PowerShot SX540 HS
1763,22,sanhaço-cinzento,20341,4801211,F,Marcos Faria,b7e628c7bad5867,2022-04-16,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  No jardim da minha casa., Canon EOS 7D Mark II
1764,22,sanhaço-cinzento,20490,4848578,F,Lucas Gusso,fc3f1ed6c7cfb3d,2022-05-20,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, NIKON D3100
1765,22,sanhaço-cinzento,20492,4850543,F,Roberto Cirino,cirino,2022-05-17,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, NIKON D7100
1766,22,sanhaço-cinzento,21363,5011925,F,Lucas Gusso,fc3f1ed6c7cfb3d,2022-09-03,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, NIKON D3100
1767,22,sanhaço-cinzento,21411,5034426,F,Cauã Menezes,cauaum,2022-09-16,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
1768,22,sanhaço-cinzento,21701,5090294,F,Vilmar Biernaski,e90c691ded43daa,2022-10-09,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado,,, Canon PowerShot SX70 HS
1769,22,sanhaço-cinzento,21711,5090662,F,Guilherme Sabin,5272c43a3f646e4,2022-10-16,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado,,"  Sanhaço-cinzento em árvore de ipê-amarelo (Handroanthus serratifolius).
Horário: entre 12:00 e 12:30",
1770,22,sanhaço-cinzento,21869,5107683,F,Eduardo Santana Almeida,87543fb93b54f98,2022-10-23,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, Mi A1
1771,22,sanhaço-cinzento,21993,5132208,F,Lucas Gusso,fc3f1ed6c7cfb3d,2022-11-13,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, NIKON D600
1772,22,sanhaço-cinzento,22107,5151241,F,Pedro Behne,ballesteros,2022-11-13,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado,,, Canon EOS Rebel T6
1773,22,sanhaço-cinzento,22215,5167024,F,Francisco Paludo,XykoPaludo,2022-12-04,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,,
1774,22,sanhaço-cinzento,22301,5182006,F,Felipe - Ver Voar,08f219c3beea9a3,2022-02-11,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,,
1775,22,sanhaço-cinzento,22368,5194666,F,Olácio Komori,92c634121d56607,2022-12-25,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,, COOLPIX P950
1776,22,sanhaço-cinzento,22440,5210149,F,Jorge Tibilletti de Lara,4833e9282c2f18e,2021-09-01,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, Canon PowerShot SX50 HS
1777,22,sanhaço-cinzento,22646,5244485,F,Richardson Hermógenes,b2e8fd72198d171,2022-12-31,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, NIKON D3200
1778,22,sanhaço-cinzento,22798,5265229,F,Andre Sikora,386bd9ee46b5547,2023-02-12,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado,,"  Foto tirada de muito longe, mas por enquanto serve essa mesmo :)", FinePix HS20EXR
1779,22,sanhaço-cinzento,22949,5298103,F,Andre Sikora,386bd9ee46b5547,2023-03-08,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  Espécie a ser identificada., FinePix HS20EXR
1780,22,sanhaço-cinzento,23023,5302521,F,Lucas Gusso,fc3f1ed6c7cfb3d,2023-03-11,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, NIKON D600
1781,22,sanhaço-cinzento,23121,5319042,F,Marcos Faria,b7e628c7bad5867,2023-03-25,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  No jardim da minha casa., Canon EOS 90D
